,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,KC,KI,MD,MS,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TC,TD,TM,TO,TS,TT,TU,VC,VS,WA_ODD,WH_ODD,XY
625,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.91,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,2.0,2.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,0.0,GD,0.0,0,,21077.0,,0.0,0.0,
626,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.91,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,2.0,2.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,0.0,GD,0.0,0,,1083.0,,0.0,0.0,
627,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.91,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,2.0,2.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,0.0,GD,0.0,0,,1083.0,,0.0,0.0,
628,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.91,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,2.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,0.0,GD,0.0,0,,1083.0,,0.0,0.0,
629,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.91,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,0.0,GD,0.0,0,,1083.0,,0.0,0.0,
630,44.0,5.0,第2节,第2节,16.5,0.83,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,0.0,GD,0.0,0,,1083.0,,0.0,0.0,
631,44.0,5.0,第2节,第2节,16.5,0.87,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,0.0,GD,0.0,0,,1083.0,,0.0,0.0,
632,44.0,5.0,第2节,第2节,16.5,0.87,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,10.0,GD,0.0,0,,1083.0,,0.0,0.0,
633,44.0,5.0,第2节,第2节,16.5,0.87,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,10.0,GD,0.0,0,,1083.0,,0.0,0.0,
634,44.0,5.0,第2节,第3节,16.5,0.87,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,10.0,GD,0.0,0,,1083.0,,0.0,0.0,
635,44.0,5.0,第2节,第3节,16.5,0.87,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,10.0,GD,0.0,0,,1083.0,,0.0,0.0,
636,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,10.0,GD,0.0,0,,1083.0,,0.0,0.0,
637,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.91,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,10.0,GD,0.0,0,,1083.0,,0.0,0.0,
638,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.91,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,10.0,GD,0.0,0,,1083.0,,0.0,0.0,
639,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.91,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,10.0,GD,0.0,0,,1083.0,,0.0,0.0,
640,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,2.0,9303540.0,1.0,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,10.0,GD,0.0,0,,1083.0,,0.0,0.0,
641,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,10.0,GD,0.0,0,,1089.0,,0.0,0.0,
642,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,9.0,GD,48.0,0,,11077.0,,0.0,0.0,
643,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,166.5,0.87,166.5,0.87,166.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,9.0,GD,48.0,0,,21077.0,,0.0,0.0,
644,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,166.5,0.87,167.5,0.87,166.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,9.0,GD,48.0,0,,21077.0,,0.0,0.0,
645,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,167.5,0.87,167.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,9.0,GD,48.0,0,,21077.0,,0.0,0.0,
646,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,167.5,0.87,166.5,0.87,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,9.0,GD,48.0,0,,21077.0,,0.0,0.0,
647,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,166.5,0.87,166.5,0.87,166.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,8.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,53.0,0.0,#679FEA,1,9.0,GD,48.0,0,,21077.0,,0.0,0.0,
648,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,166.5,0.87,166.5,0.87,166.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,34.0,36.0,0.0,#679FEA,1,9.0,GD,48.0,0,,21074.0,,0.0,0.0,"0.20,0.60"
649,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,166.5,0.87,166.5,0.87,166.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,9.0,GD,35.0,0,,11077.0,,0.0,0.0,
650,44.0,5.0,第3节,第3节,16.5,0.91,-14.5,0.83,166.5,0.87,166.5,0.87,-14.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,9.0,GD,35.0,0,,11077.0,,0.0,0.0,
651,44.0,5.0,第3节,第3节,14.5,0.91,-14.5,0.83,166.5,0.87,167.5,0.83,14.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,9.0,GD,35.0,0,,11077.0,,0.0,0.0,
652,44.0,5.0,第3节,第3节,14.5,0.91,-14.5,0.83,167.5,0.91,167.5,0.83,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,9.0,GD,35.0,0,,11077.0,,0.0,0.0,
653,44.0,5.0,第3节,第3节,14.5,0.91,-14.5,0.83,167.5,0.91,167.5,0.83,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,9.0,GD,35.0,0,,11095.0,,0.0,0.0,"0.88,0.20"
654,44.0,5.0,第3节,第3节,14.5,0.91,-14.5,0.83,167.5,0.91,167.5,0.83,167.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,9.0,GD,15.0,0,,21077.0,,0.0,0.0,
655,44.0,5.0,第3节,第3节,14.5,0.87,-14.5,0.87,166.5,0.87,166.5,0.87,166.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,9.0,GD,15.0,0,,21077.0,,0.0,0.0,
656,44.0,5.0,第3节,第3节,14.5,0.95,-14.5,0.8,166.5,0.87,164.5,0.83,166.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,9.0,GD,15.0,0,,21077.0,,0.0,0.0,
657,44.0,5.0,第3节,第3节,14.5,0.95,-14.5,0.8,164.5,0.91,164.5,0.83,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,9.0,GD,15.0,0,,21077.0,,0.0,0.0,
658,44.0,5.0,第3节,第3节,14.5,0.95,-14.5,0.8,164.5,0.91,164.5,0.83,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,9.0,GD,15.0,0,,21095.0,,0.0,0.0,"0.11,0.60"
659,44.0,5.0,第3节,第3节,14.5,0.95,-14.5,0.8,164.5,0.91,164.5,0.83,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,8.0,GD,56.0,0,,11077.0,,0.0,0.0,
660,44.0,5.0,第3节,第3节,14.5,0.95,-14.5,0.8,164.5,0.91,164.5,0.83,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,8.0,GD,56.0,0,,11077.0,,0.0,0.0,
661,44.0,5.0,第3节,第3节,14.5,0.95,-14.5,0.8,164.5,0.91,164.5,0.83,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,8.0,GD,56.0,0,,11077.0,,0.0,0.0,
662,44.0,5.0,第3节,第3节,14.5,0.95,-14.5,0.8,164.5,0.91,164.5,0.83,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,8.0,GD,56.0,0,,11095.0,,0.0,0.0,"0.89,0.46"
663,44.0,5.0,第3节,第3节,14.5,0.95,-14.5,0.8,164.5,0.91,164.5,0.83,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,8.0,GD,47.0,0,,21077.0,,0.0,0.0,
664,44.0,5.0,第3节,第3节,14.5,0.87,-14.5,0.87,164.5,0.83,164.5,0.91,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,8.0,GD,47.0,0,,11077.0,,0.0,0.0,
665,44.0,5.0,第3节,第3节,14.5,0.8,-15.5,0.95,164.5,0.83,164.5,0.91,-15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,17.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,53.0,0.0,#679FEA,1,8.0,GD,47.0,0,,11077.0,,0.0,0.0,
666,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.95,164.5,0.83,164.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,55.0,53.0,0.0,#679FEA,1,8.0,GD,47.0,0,,11074.0,,0.0,0.0,"0.89,0.46"
667,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.95,164.5,0.83,164.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,47.0,0,,21077.0,,0.0,0.0,
668,44.0,5.0,第3节,第3节,15.5,0.8,-15.5,0.95,164.5,0.83,164.5,0.91,15.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,45.0,0,,21077.0,,0.0,0.0,
669,44.0,5.0,第3节,第3节,15.5,0.87,-16.5,0.87,164.5,0.83,164.5,0.91,-16.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,45.0,0,,21077.0,,0.0,0.0,
670,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,164.5,0.83,166.5,0.91,16.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,45.0,0,,21077.0,,0.0,0.0,
671,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,166.5,0.83,166.5,0.91,166.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,45.0,0,,21077.0,,0.0,0.0,
672,44.0,5.0,第3节,第3节,16.5,0.87,-16.5,0.87,166.5,0.83,166.5,0.91,166.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,45.0,0,,21094.0,,0.0,0.0,"0.27,0.17"
673,44.0,5.0,第3节,第3节,16.5,0.95,-16.5,0.8,166.5,0.83,166.5,0.91,166.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,28.0,0,,11077.0,,0.0,0.0,
674,44.0,5.0,第3节,第3节,16.5,0.95,-16.5,0.8,164.5,0.91,164.5,0.83,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,28.0,0,,11077.0,,0.0,0.0,
675,44.0,5.0,第3节,第3节,16.5,0.95,-16.5,0.8,164.5,0.91,164.5,0.83,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,28.0,0,,11095.0,,0.0,0.0,"0.75,0.57"
676,44.0,5.0,第3节,第3节,16.5,0.95,-16.5,0.91,164.5,0.91,164.5,0.83,164.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,14.0,0,,21077.0,,0.0,0.0,
677,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.91,163.5,0.91,163.5,0.83,163.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,14.0,0,,21077.0,,0.0,0.0,
678,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.91,163.5,0.91,163.5,0.83,163.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,3.0,0,,21077.0,,0.0,0.0,
679,44.0,5.0,第3节,第3节,16.5,0.83,-17.5,0.91,163.5,0.91,163.5,0.83,-17.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,3.0,0,,11077.0,,0.0,0.0,
680,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.91,163.5,0.8,163.5,0.95,17.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,0.0,0,,11077.0,,0.0,0.0,
681,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.91,162.5,0.91,162.5,0.83,162.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,0.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,0.0,0,,11077.0,,0.0,0.0,
682,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.91,162.5,0.91,162.5,0.83,162.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,1.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,0.0,0,,21086.0,,0.0,0.0,
683,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.91,162.5,0.91,162.5,0.83,162.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,1.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,0.0,0,,11077.0,,0.0,0.0,
684,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.91,162.5,0.91,162.5,0.83,162.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,1.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,8.0,GD,0.0,0,,11094.0,,0.0,0.0,"0.65,0.43"
685,44.0,5.0,第3节,第3节,17.5,0.83,-17.5,0.91,162.5,0.91,162.5,0.83,162.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,1.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,7.0,GD,48.0,0,,21077.0,,0.0,0.0,
686,44.0,5.0,第3节,第3节,17.5,0.83,-16.5,0.91,162.5,0.91,162.5,0.83,-16.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,1.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,7.0,GD,48.0,0,,21077.0,,0.0,0.0,
687,44.0,5.0,第3节,第3节,16.5,0.83,-16.5,0.91,162.5,0.91,161.5,0.83,16.5,"#679FEA,#679FEA,#679FEA,#679FEA,#C40010,#0046A8,#3D4A4E",1.0,3.0,9303540.0,,0.0,6.0,5.0,18.0,9.0,2.0,3.0,5.0,4.0,0.0,1.0,66.7,75.0,36.0,55.0,0.0,#679FEA,1,7.0,GD,48.0,0,,21077.0,,0.0,0.0,
