,AM,AS,CP,ED,HASA,HASA_ODD,HASH,HASH_ODD,HATD,HATD_ODD,HATU,HATU_ODD,HD,MD,NA,PG,PI,S1_a,S1_h,S2_a,S2_h,S3_a,S3_h,S4_a,S4_h,S5_a,S5_h,S6_a,S6_h,SC_a,SC_h,SU,TD,TM,TO,TS,TT,TU,VC,WA_ODD,WH_ODD
692,44.0,5.0,第3节,第3节,-32.5,0.83,33.5,0.83,166.5,0.83,166.5,0.83,33.5,3.0,湄公猛龙,,1.0,6.0,4.0,2.0,19.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,53.0,30.0,0.0,1.0,9.0,GD,24.0,1.0,20180707044701.0,21077.0,0.0,0.0
693,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,166.5,0.83,168.5,0.83,-33.5,3.0,湄公猛龙,,1.0,6.0,4.0,2.0,19.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,53.0,30.0,0.0,1.0,9.0,GD,24.0,1.0,20180707044701.0,21077.0,0.0,0.0
694,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,4.0,2.0,19.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,53.0,30.0,0.0,1.0,9.0,GD,24.0,1.0,20180707044701.0,21077.0,0.0,0.0
695,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,4.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,53.0,55.0,0.0,1.0,9.0,GD,24.0,1.0,20180707044701.0,21074.0,0.0,0.0
696,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,4.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,55.0,30.0,0.0,1.0,9.0,GD,18.0,1.0,20180707044705.0,11077.0,0.0,0.0
697,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,4.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,55.0,30.0,0.0,1.0,9.0,GD,18.0,1.0,20180707044705.0,11077.0,0.0,0.0
698,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,4.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,55.0,30.0,0.0,1.0,9.0,GD,18.0,1.0,20180707044706.0,11077.0,0.0,0.0
699,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,4.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,55.0,30.0,0.0,1.0,9.0,GD,18.0,1.0,20180707044706.0,11077.0,0.0,0.0
700,44.0,5.0,第3节,第3节,-33.5,0.83,33.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,4.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,55.0,30.0,0.0,1.0,9.0,GD,2.0,1.0,20180707044722.0,11077.0,0.0,0.0
701,44.0,5.0,第3节,第3节,-33.5,0.8,33.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,4.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,55.0,30.0,0.0,1.0,9.0,GD,2.0,1.0,20180707044722.0,21077.0,0.0,0.0
702,44.0,5.0,第3节,第3节,-33.5,0.8,33.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,55.0,58.0,0.0,1.0,9.0,GD,2.0,1.0,20180707044722.0,21075.0,0.0,0.0
703,44.0,5.0,第3节,第3节,-33.5,0.8,33.5,0.87,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,57.0,1.0,20180707044726.0,11077.0,0.0,0.0
704,44.0,5.0,第3节,第3节,-33.5,0.83,35.5,0.83,167.5,0.83,167.5,0.83,35.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,57.0,1.0,20180707044726.0,11077.0,0.0,0.0
705,44.0,5.0,第3节,第3节,-35.5,0.83,35.5,0.83,167.5,0.83,170.5,0.83,-35.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,57.0,1.0,20180707044726.0,11077.0,0.0,0.0
706,44.0,5.0,第3节,第3节,-35.5,0.83,35.5,0.83,170.5,0.83,170.5,0.83,170.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,57.0,1.0,20180707044726.0,11077.0,0.0,0.0
707,44.0,5.0,第3节,第3节,-35.5,0.83,35.5,0.83,170.5,0.83,170.5,0.83,170.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,56.0,1.0,20180707044728.0,11077.0,0.0,0.0
708,44.0,5.0,第3节,第3节,-35.5,0.83,35.5,0.83,170.5,0.83,170.5,0.83,170.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,56.0,1.0,20180707044728.0,21077.0,0.0,0.0
709,44.0,5.0,第3节,第3节,-35.5,0.83,35.5,0.83,170.5,0.83,170.5,0.83,170.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,43.0,1.0,20180707044740.0,21077.0,0.0,0.0
710,44.0,5.0,第3节,第3节,-35.5,0.87,36.5,0.8,170.5,0.83,170.5,0.83,36.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,43.0,1.0,20180707044740.0,21077.0,0.0,0.0
711,44.0,5.0,第3节,第3节,-36.5,0.87,36.5,0.8,170.5,0.83,169.5,0.83,-36.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,43.0,1.0,20180707044740.0,21077.0,0.0,0.0
712,44.0,5.0,第3节,第3节,-36.5,0.87,36.5,0.8,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,43.0,1.0,20180707044740.0,21077.0,0.0,0.0
713,44.0,5.0,第3节,第3节,-36.5,0.87,36.5,0.8,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,20.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,30.0,0.0,1.0,8.0,GD,43.0,1.0,20180707044741.0,21077.0,0.0,0.0
714,44.0,5.0,第3节,第3节,-36.5,0.87,36.5,0.8,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,58.0,60.0,0.0,1.0,8.0,GD,43.0,1.0,20180707044741.0,21074.0,0.0,0.0
715,44.0,5.0,第3节,第3节,-36.5,0.87,36.5,0.8,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,43.0,1.0,20180707044741.0,11077.0,0.0,0.0
716,44.0,5.0,第3节,第3节,-36.5,0.87,37.5,0.8,169.5,0.83,169.5,0.83,37.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,43.0,1.0,20180707044741.0,11077.0,0.0,0.0
717,44.0,5.0,第3节,第3节,-37.5,0.87,37.5,0.8,169.5,0.83,170.5,0.83,-37.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,43.0,1.0,20180707044741.0,11077.0,0.0,0.0
718,44.0,5.0,第3节,第3节,-37.5,0.87,37.5,0.8,170.5,0.83,170.5,0.83,170.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,43.0,1.0,20180707044741.0,11077.0,0.0,0.0
719,44.0,5.0,第3节,第3节,-37.5,0.87,37.5,0.8,170.5,0.83,170.5,0.83,170.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,34.0,1.0,20180707044749.0,11077.0,0.0,0.0
720,44.0,5.0,第3节,第3节,-37.5,0.87,37.5,0.8,170.5,0.83,170.5,0.83,170.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,34.0,1.0,20180707044749.0,11077.0,0.0,0.0
721,44.0,5.0,第3节,第3节,-37.5,0.87,37.5,0.8,170.5,0.83,170.5,0.83,170.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,33.0,1.0,20180707044751.0,11077.0,0.0,0.0
722,44.0,5.0,第3节,第3节,-37.5,0.87,37.5,0.8,170.5,0.83,170.5,0.83,170.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,33.0,1.0,20180707044751.0,11077.0,0.0,0.0
723,44.0,5.0,第3节,第3节,-37.5,0.87,37.5,0.8,170.5,0.83,170.5,0.83,170.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,15.0,1.0,20180707044808.0,11077.0,0.0,0.0
724,44.0,5.0,第3节,第3节,-37.5,0.83,37.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,15.0,1.0,20180707044808.0,21077.0,0.0,0.0
725,44.0,5.0,第3节,第3节,-37.5,0.83,37.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,15.0,1.0,20180707044810.0,21077.0,0.0,0.0
726,44.0,5.0,第3节,第3节,-37.5,0.83,37.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,8.0,GD,15.0,1.0,20180707044810.0,21077.0,0.0,0.0
727,44.0,5.0,第3节,第3节,-37.5,0.83,37.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,21.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,30.0,0.0,1.0,7.0,GD,50.0,1.0,20180707044833.0,21077.0,0.0,0.0
728,44.0,5.0,第3节,第3节,-37.5,0.83,37.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,60.0,62.0,0.0,1.0,7.0,GD,50.0,1.0,20180707044833.0,21074.0,0.0,0.0
729,44.0,5.0,第3节,第3节,-37.5,0.83,37.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,50.0,1.0,20180707044833.0,11077.0,0.0,0.0
730,44.0,5.0,第3节,第3节,-37.5,0.83,37.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,49.0,1.0,20180707044835.0,11077.0,0.0,0.0
731,44.0,5.0,第3节,第3节,-37.5,0.83,38.5,0.83,167.5,0.83,167.5,0.83,38.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,49.0,1.0,20180707044835.0,11077.0,0.0,0.0
732,44.0,5.0,第3节,第3节,-38.5,0.83,38.5,0.83,167.5,0.83,169.5,0.83,-38.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,49.0,1.0,20180707044835.0,11077.0,0.0,0.0
733,44.0,5.0,第3节,第3节,-38.5,0.83,38.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,49.0,1.0,20180707044835.0,11077.0,0.0,0.0
734,44.0,5.0,第3节,第3节,-38.5,0.83,38.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,49.0,1.0,20180707044837.0,11077.0,0.0,0.0
735,44.0,5.0,第3节,第3节,-38.5,0.83,38.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,46.0,1.0,20180707044837.0,11077.0,0.0,0.0
736,44.0,5.0,第3节,第3节,-38.5,0.83,38.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,46.0,1.0,20180707044845.0,21077.0,0.0,0.0
737,44.0,5.0,第3节,第3节,-38.5,0.83,38.5,0.83,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,39.0,1.0,20180707044845.0,21077.0,0.0,0.0
738,44.0,5.0,第3节,第3节,-38.5,0.83,39.5,0.83,169.5,0.83,169.5,0.83,39.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,39.0,1.0,20180707044845.0,21077.0,0.0,0.0
739,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,169.5,0.83,168.5,0.83,-39.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,39.0,1.0,20180707044845.0,21077.0,0.0,0.0
740,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,39.0,1.0,20180707044845.0,21077.0,0.0,0.0
741,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,39.0,1.0,20180707044846.0,21077.0,0.0,0.0
742,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,39.0,1.0,20180707044846.0,11077.0,0.0,0.0
743,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,168.5,0.83,168.5,0.83,168.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,25.0,1.0,20180707044858.0,11077.0,0.0,0.0
744,44.0,5.0,第3节,第3节,-39.5,0.83,38.5,0.83,168.5,0.83,168.5,0.83,38.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,25.0,1.0,20180707044858.0,11077.0,0.0,0.0
745,44.0,5.0,第3节,第3节,-38.5,0.83,38.5,0.83,168.5,0.83,167.5,0.83,-38.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,25.0,1.0,20180707044858.0,11077.0,0.0,0.0
746,44.0,5.0,第3节,第3节,-38.5,0.83,38.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,25.0,1.0,20180707044858.0,11077.0,0.0,0.0
747,44.0,5.0,第3节,第3节,-38.5,0.83,38.5,0.83,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,8.0,1.0,20180707044915.0,11077.0,0.0,0.0
748,44.0,5.0,第3节,第3节,-38.5,0.83,39.5,0.83,167.5,0.83,167.5,0.83,39.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,8.0,1.0,20180707044915.0,21077.0,0.0,0.0
749,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,167.5,0.83,166.5,0.83,-39.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,8.0,1.0,20180707044915.0,21077.0,0.0,0.0
750,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,8.0,1.0,20180707044915.0,21077.0,0.0,0.0
751,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,8.0,1.0,20180707044917.0,21077.0,0.0,0.0
752,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,8.0,1.0,20180707044917.0,21077.0,0.0,0.0
753,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,22.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,30.0,0.0,1.0,7.0,GD,1.0,1.0,20180707044923.0,21077.0,0.0,0.0
754,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,62.0,64.0,0.0,1.0,7.0,GD,1.0,1.0,20180707044923.0,21074.0,0.0,0.0
755,44.0,5.0,第3节,第3节,-39.5,0.83,39.5,0.83,166.5,0.83,166.5,0.83,166.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,7.0,GD,1.0,1.0,20180707044923.0,11077.0,0.0,0.0
756,44.0,5.0,第3节,第3节,-39.5,0.87,40.5,0.8,166.5,0.83,166.5,0.83,40.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,7.0,GD,1.0,1.0,20180707044923.0,11077.0,0.0,0.0
757,44.0,5.0,第3节,第3节,-40.5,0.87,40.5,0.8,166.5,0.83,167.5,0.83,-40.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,7.0,GD,1.0,1.0,20180707044923.0,11077.0,0.0,0.0
758,44.0,5.0,第3节,第3节,-40.5,0.87,40.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,7.0,GD,1.0,1.0,20180707044923.0,11077.0,0.0,0.0
759,44.0,5.0,第3节,第3节,-40.5,0.87,40.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,7.0,GD,0.0,1.0,20180707044924.0,11077.0,0.0,0.0
760,44.0,5.0,第3节,第3节,-40.5,0.87,40.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,7.0,GD,0.0,0.0,20180707044924.0,11077.0,0.0,0.0
761,44.0,5.0,第3节,第3节,-40.5,0.87,40.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,5.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,6.0,GD,58.0,0.0,20180707044926.0,11077.0,0.0,0.0
762,44.0,5.0,第3节,第3节,-40.5,0.87,40.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,4.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,6.0,GD,58.0,0.0,20180707044926.0,11081.0,0.0,0.0
763,44.0,5.0,第3节,第3节,-40.5,0.87,40.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,4.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,6.0,GD,57.0,1.0,20180707045049.0,11077.0,0.0,0.0
764,44.0,5.0,第3节,第3节,-40.5,0.87,40.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,4.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,6.0,GD,57.0,1.0,20180707045049.0,21077.0,0.0,0.0
765,44.0,5.0,第3节,第3节,-40.5,0.87,40.5,0.8,167.5,0.83,167.5,0.83,167.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,4.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,6.0,GD,54.0,1.0,20180707045052.0,21077.0,0.0,0.0
766,44.0,5.0,第3节,第3节,-40.5,0.87,41.5,0.8,167.5,0.83,167.5,0.83,41.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,23.0,4.0,5.0,4.0,3.0,0.0,0.0,100.0,55.6,64.0,30.0,0.0,1.0,6.0,GD,54.0,1.0,20180707045052.0,21077.0,0.0,0.0
767,44.0,5.0,第3节,第3节,-41.5,0.87,41.5,0.8,167.5,0.83,167.5,0.83,-41.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,24.0,4.0,5.0,4.0,3.0,0.0,0.0,100.0,55.6,64.0,66.0,0.0,1.0,6.0,GD,54.0,1.0,20180707045052.0,21074.0,0.0,0.0
768,44.0,5.0,第3节,第3节,-41.5,0.87,42.5,0.8,167.5,0.83,167.5,0.83,42.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,24.0,4.0,5.0,4.0,3.0,0.0,0.0,100.0,55.6,64.0,66.0,0.0,1.0,6.0,GD,54.0,1.0,20180707045052.0,11077.0,0.0,0.0
769,44.0,5.0,第3节,第3节,-42.5,0.87,42.5,0.8,167.5,0.83,169.5,0.83,-42.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,24.0,4.0,5.0,4.0,3.0,0.0,0.0,100.0,55.6,64.0,66.0,0.0,1.0,6.0,GD,54.0,1.0,20180707045052.0,11077.0,0.0,0.0
770,44.0,5.0,第3节,第3节,-42.5,0.87,42.5,0.8,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,24.0,4.0,5.0,4.0,3.0,0.0,0.0,100.0,55.6,64.0,66.0,0.0,1.0,6.0,GD,54.0,1.0,20180707045052.0,11077.0,0.0,0.0
771,44.0,5.0,第3节,第3节,-42.5,0.87,42.5,0.8,169.5,0.83,169.5,0.83,169.5,3.0,湄公猛龙,,1.0,6.0,5.0,2.0,24.0,4.0,5.0,4.0,3.0,0.0,0.0,100.0,55.6,66.0,30.0,0.0,1.0,6.0,GD,50.0,1.0,20180707045057.0,11077.0,0.0,0.0
